6	을	O
7	먹고	O
8	나서	O

0	오늘	O
1	점심	O
2	으로	O
3	갈비찜	FOOD-B
4	과	O
5	밥	FOOD-B
6	한	QTY-B
7	공기	UNIT-B
8	를	O
9	먹었다	O

0	저녁	O
1	에	O
2	참치	FOOD-B
3	김밥	FOOD-I
4	2	QTY-B
5	줄	UNIT-B
6	과	O
7	오뎅국	FOOD-B
8	을	O
9	먹었어	O

0	나는	O
1	점심	O
0	나	O
1	아침	O
2	에	O
3	연어	FOOD-B
4	샐러드	FOOD-I
5	와	O
6	따뜻한	O
7	오트밀	FOOD-B
8	한	QTY-B
9	그릇	UNIT-B
10	을	O
11	먹었어	O

0	오늘	O
1	점심	O
2	에	O
3	샌드위치	FOOD-B
4	두	QTY-B
5	개	UNIT-B
6	와	O

0	나는	O
1	점심	O
2	에	O
3	오므라이스	FOOD-B
4	를	O
5	한	QTY-B
6	그릇	UNIT-B
7	과	O
8	딸기	FOOD-B
9	주스	FOOD-I
10	한	QTY-B
11	잔	UNIT-B
12	을	O
13	먹었어	O

0	오늘	O
1	저녁	O
2	삼겹살	FOOD-B
3	200	QTY-B
4	g	UNIT-B
5	와	O
6	된장찌개	FOOD-B

0	나는	O
1	점심	O
2	에	O
3	매콤한	FOOD-B
4	비빔밥	FOOD-I
5	한	QTY-B
6	그릇	UNIT-B
7	과	O
8	오징어	FOOD-B
9	튀김	FOOD-I
10	두	QTY-B
11	개	UNIT-B
12	를	O
13	먹었어	O
	
0	오늘	O
1	저녁	O
2	에	O
3	떡갈비	FOOD-B
4	두	QTY-B
5	개	UNIT-B
6	와	O
7	잡채	FOOD-B
8	한	QTY-B
9	그릇	UNIT-B
10	를	O
11	먹었어	O

0	점심	O
1	으로	O
2	제주	O
3	흑돼지	FOOD-B
4	불고기	FOOD-I
5	100	QTY-B
6	g	UNIT-B
7	하고	O
8	누룽지	FOOD-B

0	나는	O
1	오늘	O
2	갈비찜	FOOD-B
3	을	O
4	200	QTY-B
5	g	UNIT-B
6	과	O
7	미숫가루	FOOD-B
8	한	QTY-B
9	잔	UNIT-B
10	을	O
11	먹었어	O

0	점심	O
1	으로	O
2	삼계탕	FOOD-B
3	한	QTY-B
4	그릇	UNIT-B
5	을	O
6	먹었어	O

0	나는	O
1	점심	O
2	에	O
3	잡채	FOOD-B
4	를	O
5	한	QTY-B
6	그릇	UNIT-B
7	과	O
8	견과류	FOOD-B
9	를	O
10	조금	QTY-B
11	먹었어	O

0	저녁	O
1	으로	O
2	낙지볶음	FOOD-B
3	와	O
4	밥	FOOD-B
5	한	QTY-B
6	공기	UNIT-B
7	를	O
8	먹었어	O

0	나는	O
1	점심	O
2	으로	O
3	육개장	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	삼겹살	FOOD-B
8	200	QTY-B
9	g	UNIT-B
10	을	O
11	먹었어	O

0	오늘	O
1	저녁	O
2	에	O
3	마라탕	FOOD-B
4	1	QTY-B
5	인분	UNIT-B
6	과	O
7	주스	FOOD-B
8	세	QTY-B
9	잔	UNIT-B

0	나는	O
1	아침	O
2	에	O
3	호박죽	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	을	O
7	먹었어	O

0	점심	O
1	에	O
2	삼겹살	FOOD-B
3	200	QTY-B
4	g	UNIT-B
5	와	O
6	된장찌개	FOOD-B
7	하나	QTY-B
8	를	O
9	먹었어	O

0	오늘	O
1	점심	O
2	에	O
3	비빔밥	FOOD-B
4	과	O
5	김치	FOOD-B
6	한	QTY-B
7	접시	UNIT-B
8	를	O
9	먹었어	O

0	나는	O
1	아침	O
2	에	O
3	토스트	FOOD-B
4	한	QTY-B
5	개	UNIT-B
6	와	O
7	우유	FOOD-B
8	두	QTY-B
9	잔	UNIT-B
10	을	O
11	마셨어	O

0	나는	O
1	오늘	O
2	돼지	O
3	갈비찜	FOOD-B
4	200	QTY-B
5	g	UNIT-B
6	와	O
7	잡채	FOOD-B
8	한	QTY-B
9	접시	UNIT-B
10	를	O
11	먹었어	O

0	점심	O
1	에	O
2	콩나물국	FOOD-B
3	과	O
4	김치찌개	FOOD-B
5	하나	QTY-B
6	를	O
7	먹었어	O

0	나는	O
1	점심	O
2	에	O
3	카레라이스	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	야채	O
8	튀김	FOOD-B
9	세	QTY-B
10	개	UNIT-B
11	를	O
12	먹었어	O

0	아침	O
1	으로	O
2	오트밀	FOOD-B
3	한	QTY-B
4	컵	UNIT-B
5	과	O
6	딸기	FOOD-B
7	다섯	QTY-B
8	알	UNIT-B

0	나는	O
1	점심	O
2	에	O
3	감바스	FOOD-B
4	를	O
5	100	QTY-B
6	g	UNIT-B
7	과	O
8	샐러드	FOOD-B
9	한	QTY-B
10	그릇	UNIT-B
11	을	O
12	먹었다	O

0	오늘은	O
1	비빔밥	FOOD-B
2	200	QTY-B
3	그램	UNIT-B
4	과	O
5	된장찌개	FOOD-B
6	한	QTY-B
7	그릇	UNIT-B

0	오늘	O
1	아침	O
2	에	O
3	미역국	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	계란말이	FOOD-B
8	두	QTY-B
9	개	UNIT-B
10	를	O
11	먹었어	O

0	점심	O
1	에	O
2	버섯	FOOD-B
3	볶음밥	FOOD-I
4	한	QTY-B
5	접시	UNIT-B
6	와	O

0	나는	O
1	점심	O
2	으로	O
3	비빔밥	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	김치	FOOD-B
8	조금	QTY-B
9	을	O
10	먹었어	O

0	오늘	O
1	저녁	O
2	에	O
3	해물파전	FOOD-B
4	두	QTY-B
5	장	UNIT-B
6	와	O
7	막걸리	FOOD-B
8	한	QTY-B
9	병	UNIT-B

0	나는	O
1	오늘	O
2	비빔밥	FOOD-B
3	한	QTY-B
4	그릇	UNIT-B
5	과	O
6	된장찌개	FOOD-B
7	를	O
8	먹었어	O

0	점심	O
1	에	O
2	보쌈	FOOD-B
3	200	QTY-B
4	g	UNIT-B
5	와	O
6	물냉면	FOOD-B
7	한	QTY-B
8	그릇	UNIT-B
9	을	O
10	먹었다	O

0	나는	O
1	오늘	O
2	탕수육	FOOD-B
3	한	QTY-B
4	접시	UNIT-B
5	와	O
6	짬뽕	FOOD-B
7	두	QTY-B
8	그릇	UNIT-B
9	을	O
10	먹었어	O

0	점심	O
1	에	O
2	된장찌개	FOOD-B
3	와	O
4	공깃밥	FOOD-B
5	한	QTY-B
6	공기	UNIT-B
7	를	O
8	먹었다	O

0	오늘	O
1	점심	O
2	으로	O
3	라면	FOOD-B
4	한	QTY-B
5	개	UNIT-B
6	와	O
7	김치찌개	FOOD-B
8	한	QTY-B
9	그릇	UNIT-B
10	을	O
11	먹었어	O

0	나는	O
1	어머니	O
2	가	O
3	준비한	O
4	해물파전	FOOD-B
5	두	QTY-B
6	조각	UNIT-B
7	과	O
8	배추김치	FOOD-B

0	나는	O
1	오늘	O
2	부대찌개	FOOD-B
3	한	QTY-B
4	그릇	UNIT-B
5	와	O
6	비빔밥	FOOD-B
7	반	QTY-B
8	그릇	UNIT-B
9	을	O
10	먹었어	O

0	점심	O
1	에	O
2	짬뽕	FOOD-B
3	반	QTY-B
4	그릇	UNIT-B
5	과	O
6	탕수육	FOOD-B
7	100	QTY-B
8	g	UNIT-B

0	나는	O
1	점심	O
2	에	O
3	잡채	FOOD-B
4	와	O
5	만두	FOOD-B
6	를	O
7	두	QTY-B
8	접시	UNIT-B
9	먹었어	O

0	오늘	O
1	아침	O
2	메뉴	O
3	는	O
4	갈비찜	FOOD-B
5	과	O
6	김치	FOOD-B
7	한	QTY-B
8	접시	UNIT-B
9	였어	O

0	나는	O
1	점심	O
2	에	O
3	삼겹살	FOOD-B
4	200	QTY-B
5	g	UNIT-B
6	과	O
7	쌈장	FOOD-B
8	한	QTY-B
9	스푼	UNIT-B
10	을	O
11	먹었어	O

0	오늘	O
1	저녁	O
2	된장찌개	FOOD-B
3	를	O
4	300	QTY-B
5	ml	UNIT-B
6	와	O
7	계란말이	FOOD-B
8	한	QTY-B
9	개	UNIT-B

0	오늘	O
1	아침	O
2	에	O
3	콩나물국	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	을	O
7	먹었어	O

0	점심	O
1	으로	O
2	계란찜	FOOD-B
3	200	QTY-B
4	g	UNIT-B
5	와	O
6	우엉조림	FOOD-B
7	한	QTY-B
8	접시	UNIT-B
9	를	O
10	먹었어	O

0	어제	O
1	점심	O
2	으로	O
3	육개장	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	잡채	FOOD-B
8	150	QTY-B
9	g	UNIT-B
10	를	O
11	먹었어	O

0	오늘	O
1	아침	O
2	은	O
3	블루베리	FOOD-B
4	요거트	FOOD-I
5	1	QTY-B
6	컵	UNIT-B
7	과	O
8	토마토	FOOD-B

0	나는	O
1	오늘	O
2	김치전	FOOD-B
3	한	QTY-B
4	접시	UNIT-B
5	를	O
6	먹었어	O

0	점심	O
1	으로	O
2	비빔냉면	FOOD-B
3	한	QTY-B
4	그릇	UNIT-B
5	과	O
6	갈비찜	FOOD-B
7	200	QTY-B
8	g	UNIT-B
9	을	O
10	먹었어	O

0	오늘	O
1	점심	O
2	에	O
3	치즈	FOOD-B
4	피자	FOOD-I
5	한	QTY-B
6	판	UNIT-B
7	과	O
8	스파게티	FOOD-B
9	두	QTY-B
10	그릇	UNIT-B
11	를	O
12	먹었어	O

0	저녁	O
1	에	O
2	떡볶이	FOOD-B
3	500	QTY-B
4	그램	UNIT-B
5	과	O
6	오뎅	FOOD-B
7	세	QTY-B
8	꼬치	UNIT-B

0	오늘	O
1	점심	O
2	으로	O
3	갈릭	FOOD-B
4	파스타	FOOD-I
5	한	QTY-B
6	접시	UNIT-B
7	와	O
8	콜라	FOOD-B
9	한	QTY-B
10	캔	UNIT-B
11	을	O
12	먹었어	O

0	저녁	O
1	에	O
2	된장찌개	FOOD-B
3	두	QTY-B
4	그릇	UNIT-B
5	와	O
6	김치	FOOD-B
7	한	QTY-B
8	점	UNIT-B

0	오늘	O
1	점심	O
2	으로	O
3	김치볶음밥	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	돈까스	FOOD-B
8	반	QTY-B
9	개	UNIT-B
10	를	O
11	먹었어	O

0	저녁	O
1	에	O
2	닭발	FOOD-B
3	150	QTY-B
4	g	UNIT-B
5	와	O
6	모짜렐라	FOOD-B
7	치즈	FOOD-I

0	나는	O
1	점심	O
2	에	O
3	마파두부	FOOD-B
4	를	O
5	200	QTY-B
6	g	UNIT-B
7	과	O
8	김치찌개	FOOD-B
9	한	QTY-B
10	그릇	UNIT-B
11	먹었어	O

0	오늘	O
1	저녁	O
2	초밥	FOOD-B
3	세	QTY-B
4	접시	UNIT-B
5	와	O
6	된장국	FOOD-B
7	한	QTY-B
8	그릇	UNIT-B

0	나는	O
1	요거트	FOOD-B
2	한	QTY-B
3	컵	UNIT-B
4	과	O
5	딸기	FOOD-B
6	두	QTY-B
7	개	UNIT-B
8	를	O
9	먹었어	O

0	아침	O
1	에	O
2	호박죽	FOOD-B
3	200	QTY-B
4	ml	UNIT-B
5	와	O
6	김밥	FOOD-B
7	한	QTY-B
8	줄	UNIT-B
9	을	O
10	먹었어	O

0	나는	O
1	점심	O
2	으로	O
3	비빔밥	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	갈비탕	FOOD-B
8	반	QTY-B
9	그릇	UNIT-B
10	을	O
11	먹었어	O

0	오늘	O
1	저녁	O
2	에	O
3	김치찌개	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	와	O
7	계란찜	FOOD-B

0	저녁	O
1	에	O
2	김치찌개	FOOD-B
3	한	QTY-B
4	그릇	UNIT-B
5	랑	O
6	파전	FOOD-B
7	반	QTY-B
8	접시	UNIT-B
9	를	O
10	먹었어	O

0	오늘	O
1	아침	O
2	에	O
3	토스트	FOOD-B
4	한	QTY-B
5	개	UNIT-B
6	와	O
7	딸기잼	FOOD-B
8	한	QTY-B
9	스푼	UNIT-B

0	오늘	O
1	저녁	O
2	김치찌개	FOOD-B
3	와	O
4	계란말이	FOOD-B
5	를	O
6	같이	O
7	먹었어	O

0	나는	O
1	점심	O
2	으로	O
3	잡채	FOOD-B
4	와	O
5	불고기	FOOD-B
6	를	O
7	먹었어	O

0	아침	O
1	식사	O
2	로	O
3	토스트	FOOD-B
4	두	QTY-B
5	조각	UNIT-B

0	오늘	O
1	아침	O
2	에	O
3	김치	FOOD-B
4	볶음밥	FOOD-I
5	한	QTY-B
6	그릇	UNIT-B
7	과	O
8	딸기	FOOD-B
9	요거트	FOOD-I
10	하나	QTY-B
11	를	O
12	먹었어	O

0	나는	O
1	점심	O
2	으로	O
3	해물	FOOD-B
4	파스타	FOOD-I
5	와	O
6	감자튀김	FOOD-B

0	나는	O
1	점심	O
2	으로	O
3	김치찌개	FOOD-B
4	와	O
5	공깃밥	FOOD-B
6	한	QTY-B
7	그릇	UNIT-B
8	을	O
9	먹었다	O

0	오늘	O
1	저녁	O
2	에	O
3	떡볶이	FOOD-B
4	2	QTY-B
5	인분	UNIT-B
6	과	O
7	튀김	FOOD-B
8	몇	QTY-B
9	개	UNIT-B
10	를	O
11	먹음	O

0	점심	O
1	으로	O
2	김치볶음밥	FOOD-B
3	한	QTY-B
4	그릇	UNIT-B
5	과	O
6	된장국	FOOD-B
7	한	QTY-B
8	그릇	UNIT-B
9	을	O
10	먹었어	O

0	저녁	O
1	에	O
2	떡볶이	FOOD-B
3	200	QTY-B
4	g	UNIT-B
5	와	O
6	순대	FOOD-B
7	한	QTY-B
8	접시	UNIT-B

0	나는	O
1	점심	O
2	에	O
3	닭갈비	FOOD-B
4	반	QTY-B
5	인분	UNIT-B
6	과	O
7	된장찌개	FOOD-B
8	한	QTY-B
9	그릇	UNIT-B
10	를	O
11	먹었다	O

0	오늘	O
1	아침	O
2	에	O
3	토스트	FOOD-B
4	두	QTY-B
5	조각	UNIT-B
6	와	O
7	우유	FOOD-B
8	한	QTY-B
9	잔	UNIT-B

0	오늘	O
1	점심	O
2	으로	O
3	김치볶음밥	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	된장찌개	FOOD-B
8	를	O
9	먹었어	O

0	아침	O
1	에	O
2	바나나	FOOD-B
3	두	QTY-B
4	개	UNIT-B
5	와	O
6	요거트	FOOD-B
7	한	QTY-B
8	컵	UNIT-B
9	을	O
10	먹었어	O


0	오늘	O
1	점심	O
2	으로	O
3	잡채	FOOD-B
4	와	O
5	김밥	FOOD-B
6	두	QTY-B
7	줄	UNIT-B
8	을	O
9	먹었다	O

0	나는	O
1	아침	O
2	에	O
3	토스트	FOOD-B
4	한	QTY-B
5	개	UNIT-B
6	와	O
7	우유	FOOD-B
8	한	QTY-B
9	컵	UNIT-B
10	을	O
11	마셨다	O

0	나	O
1	오늘	O
2	점심	O
3	에	O
4	깐풍기	FOOD-B
5	를	O
6	150	QTY-B
7	g	UNIT-B
8	과	O
9	잡채	FOOD-B
10	100	QTY-B
11	g	UNIT-B
12	를	O
13	먹었어	O

0	아침	O
1	으로	O
2	토스트	FOOD-B
3	한	QTY-B
4	개	UNIT-B
5	를	O
6	먹고	O
7	바나나	FOOD-B
8	두	QTY-B
9	송이	UNIT-B

0	나는	O
1	저녁	O
2	으로	O
3	갈릭	FOOD-B
4	치킨	FOOD-I
5	한	QTY-B
6	마리	UNIT-B
7	와	O
8	김치찜	FOOD-B
9	조금	QTY-B
10	을	O
11	먹었어	O

0	오늘	O
1	아침	O
2	에	O
3	고구마	FOOD-B
4	두	QTY-B
5	개	UNIT-B
6	와	O
7	두유	FOOD-B
8	하나	QTY-B
9	를	O

0	나는	O
1	오늘	O
2	점심	O
3	으로	O
4	김치볶음밥	FOOD-B
5	한	QTY-B
6	그릇	UNIT-B
7	과	O
8	미소	FOOD-B
9	된장국	FOOD-I
10	한	QTY-B
11	컵	UNIT-B
12	을	O
13	먹었어	O

0	아침	O
1	에	O
2	토스트	FOOD-B
3	두	QTY-B
4	개	UNIT-B
5	와	O
6	블루베리	FOOD-B

0	나는	O
1	점심	O
2	에	O
3	갈릭	FOOD-B
4	치킨	FOOD-I
5	을	O
6	한	QTY-B
7	마리	UNIT-B
8	와	O
9	콜라	FOOD-B
10	한	QTY-B
11	캔	UNIT-B
12	을	O
13	먹었어	O

0	오늘	O
1	아침	O
2	에	O
3	토스트	FOOD-B
4	한	QTY-B
5	조각	UNIT-B
6	과	O
7	우유	FOOD-B

0	오늘	O
1	아침	O
2	에	O
3	해물파전	FOOD-B
4	반	QTY-B
5	쪽	UNIT-B
6	과	O
7	김치찌개	FOOD-B
8	한	QTY-B
9	그릇	UNIT-B
10	을	O
11	먹었어	O

0	점심	O
1	으로	O
2	곱창볶음	FOOD-B
3	150	QTY-B
4	g	UNIT-B
5	와	O
6	콩나물국	FOOD-B
7	한	QTY-B
8	그릇	UNIT-B

0	내일	O
1	아침	O
2	메뉴	O
3	로	O
4	김치	FOOD-B
5	볶음밥	FOOD-I
6	200	QTY-B
7	g	UNIT-B
8	와	O
9	두	QTY-B
10	컵	UNIT-B
11	의	O
12	녹차	FOOD-B
13	를	O
14	마실	O
15	거야	O

0	저녁	O
1	에	O
2	갈비탕	FOOD-B
3	한	QTY-B
4	그릇	UNIT-B
5	과	O

0	나는	O
1	점심	O
2	에	O
3	김치찌개	FOOD-B
4	와	O
5	계란말이	FOOD-B
6	를	O
7	먹었어	O

0	오늘	O
1	아침	O
2	토스트	FOOD-B
3	를	O
4	두	QTY-B
5	개	UNIT-B
6	먹었어	O

0	저녁	O
1	에	O
2	잡채	FOOD-B
3	와	O
4	불고기	FOOD-B
5	를	O
6	먹었어	O
	
0	오늘	O
1	아침	O
2	에	O
3	김치전	FOOD-B
4	한	QTY-B
5	장	UNIT-B
6	과	O
7	된장찌개	FOOD-B
8	한	QTY-B
9	그릇	UNIT-B
10	을	O
11	먹었어	O

0	점심	O
1	으로	O
2	비빔국수	FOOD-B
3	150	QTY-B
4	g	UNIT-B
5	와	O
6	돈까스	FOOD-B
7	1	QTY-B
8	조각	UNIT-B

0	오늘	O
1	저녁	O
2	에	O
3	김치	FOOD-B
4	볶음밥	FOOD-I
5	한	QTY-B
6	그릇	UNIT-B
7	과	O
8	김	O
9	두	QTY-B
10	장	UNIT-B
11	을	O
12	먹었어	O

0	아침	O
1	에	O
2	토스트	FOOD-B
3	한	QTY-B
4	개	UNIT-B
5	와	O
6	우유	FOOD-B
7	200	QTY-B
8	mL	UNIT-B

0	나는	O
1	점심	O
2	으로	O
3	짬뽕	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	을	O
7	먹었다	O

0	아침	O
1	에	O
2	김밥	FOOD-B
3	두	QTY-B
4	줄	UNIT-B
5	과	O
6	우유	FOOD-B
7	한	QTY-B
8	컵	UNIT-B
9	을	O
10	먹었어	O

0	나는	O
1	점심	O
2	에	O
3	제육덮밥	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	사이다	FOOD-B
8	한	QTY-B
9	캔	UNIT-B
10	을	O
11	먹었어	O

0	오늘	O
1	저녁	O
2	연어	FOOD-B
3	회	FOOD-I
4	200	QTY-B
5	g	UNIT-B
6	와	O
7	된장찌개	FOOD-B
8	한	QTY-B

0	나는	O
1	오늘	O
2	김치	FOOD-B
3	찌개	FOOD-I
4	를	O
5	한	QTY-B
6	그릇	UNIT-B
7	과	O
8	소주	FOOD-B
9	두	QTY-B
10	병	UNIT-B
11	을	O
12	마셨다	O

0	오늘	O
1	점심	O
2	으로	O
3	비빔밥	FOOD-B
4	을	O
5	한	QTY-B
6	그릇	UNIT-B
7	과	O

0	나는	O
1	아침	O
2	에	O
3	김치	FOOD-B
4	볶음밥	FOOD-I
5	을	O
6	한	QTY-B
7	그릇	UNIT-B
8	과	O
9	계란찜	FOOD-B
10	두	QTY-B
11	개	UNIT-B
12	를	O
13	먹었어	O

0	오늘	O
1	저녁	O
2	바베큐	FOOD-B
3	갈비	FOOD-I
4	를	O
5	200	QTY-B
6	g	UNIT-B

0	오늘	O
1	저녁	O
2	김치찌개	FOOD-B
3	한	QTY-B
4	그릇	UNIT-B
5	과	O
6	잡곡밥	FOOD-B
7	반	QTY-B
8	공기	UNIT-B
9	를	O
10	먹었어	O

0	나는	O
1	점심	O
2	에	O
3	갈비탕	FOOD-B
4	을	O
5	2	QTY-B
6	사발	UNIT-B
7	과	O
8	콩나물무침	FOOD-B
9	한	QTY-B
10	접시	UNIT-B

0	나는	O
1	점심	O
2	에	O
3	비빔밥	FOOD-B
4	과	O
5	김치	FOOD-B
6	를	O
7	먹었어	O

0	오늘	O
1	아침	O
2	으로	O
3	모닝빵	FOOD-B
4	한	QTY-B
5	개	UNIT-B
6	와	O
7	우유	FOOD-B
8	한	QTY-B
9	컵	UNIT-B
10	을	O
11	마셨어	O

0	오늘	O
1	아침	O
2	에	O
3	김치볶음밥	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	삶은	O
8	계란	FOOD-B
9	두	QTY-B
10	개	UNIT-B
11	를	O
12	먹었어	O

0	점심	O
1	에	O
2	짬뽕	FOOD-B
3	한	QTY-B
4	그릇	UNIT-B
5	와	O
6	탕수육	FOOD-B

0	나는	O
1	점심	O
2	에	O
3	제주	FOOD-B
4	흑돼지	FOOD-I
5	불고기	FOOD-I
6	를	O
7	200	QTY-B
8	g	UNIT-B
9	과	O
10	콩나물	FOOD-B
11	국	FOOD-I
12	한	QTY-B
13	그릇	UNIT-B
14	을	O
15	먹었어	O

0	오늘	O
1	저녁	O
2	에	O
3	비빔밥	FOOD-B
4	과	O

0	오늘	O
1	아침	O
2	으로	O
3	김치볶음밥	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	레몬	TAG-B
8	티	FOOD-I
9	한	QTY-B
10	잔	UNIT-B
11	을	O
12	마셨어	O

0	나는	O
1	점심	O
2	에	O
3	연어	FOOD-B
4	샐러드	FOOD-I
5	를	O
6	200	QTY-B
7	g	UNIT-B

0	나는	O
1	오늘	O
2	점심	O
3	으로	O
4	된장찌개	FOOD-B
5	와	O
6	감자	FOOD-B
7	전	FOOD-I
8	2	QTY-B
9	장	UNIT-B
10	을	O
11	먹었다	O

0	아침	O
1	식사	O
2	로	O
3	김치볶음밥	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	계란후라이	FOOD-B
8	두	QTY-B
9	개	UNIT-B

0	오늘	O
1	점심	O
2	에	O
3	김치볶음밥	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	딸기	FOOD-B
8	주스	FOOD-I
9	한	QTY-B
10	잔	UNIT-B
11	을	O
12	먹었어	O

0	나는	O
1	아침	O
2	으로	O
3	초코	FOOD-B
4	시리얼	FOOD-I
5	두	QTY-B
6	컵	UNIT-B
7	과	O

0	나는	O
1	점심	O
2	에	O
3	된장찌개	FOOD-B
4	를	O
5	한	QTY-B
6	그릇	UNIT-B
7	먹었어	O

0	오늘	O
1	아침	O
2	모닝글로리	FOOD-B
3	쥬스	FOOD-I
4	한	QTY-B
5	잔	UNIT-B
6	마셨다	O

0	점심	O
1	으로	O
2	김치	FOOD-B
3	볶음밥	FOOD-I

0	나는	O
1	점심	O
2	에	O
3	김치볶음밥	FOOD-B
4	을	O
5	한	QTY-B
6	그릇	UNIT-B
7	과	O
8	불닭볶음면	FOOD-B
9	하나	QTY-B
10	를	O
11	먹었어	O

0	오늘	O
1	저녁	O
2	된장찌개	FOOD-B
3	와	O
4	잡곡밥	FOOD-B
5	두	QTY-B
6	공기	UNIT-B

0	나	O
1	는	O
2	오늘	O
3	비빔밥	FOOD-B
4	을	O
5	한	QTY-B
6	그릇	UNIT-B
7	과	O
8	된장찌개	FOOD-B
9	를	O
10	함께	O
11	먹었어	O

0	점심	O
1	에	O
2	돈까스	FOOD-B
3	2	QTY-B
4	개	UNIT-B
5	와	O
6	우동	FOOD-B
7	한	QTY-B
8	그릇	UNIT-B

0	나는	O
1	오늘	O
2	김치찜	FOOD-B
3	200	QTY-B
4	g	UNIT-B
5	과	O
6	도미	FOOD-B
7	구이	FOOD-I
8	한	QTY-B
9	접시	UNIT-B
10	를	O
11	먹었어	O

0	점심	O
1	으로	O
2	오므라이스	FOOD-B
3	와	O
4	미소된장국	FOOD-B
5	한	QTY-B
6	그릇	UNIT-B
7	을	O
8	줬어	O

0	나는	O
1	점심	O
2	에	O
3	곰탕	FOOD-B
4	과	O
5	김치	FOOD-B
6	200	QTY-B
7	g	UNIT-B
8	를	O
9	먹었어	O

0	오늘	O
1	아침	O
2	에	O
3	식빵	FOOD-B
4	두	QTY-B
5	조각	UNIT-B
6	과	O
7	딸기잼	FOOD-B
8	를	O
9	발라	O
10	먹었어	O
	
0	나는	O
1	점심	O
2	으로	O
3	갈비탕	FOOD-B
4	과	O
5	비빔밥	FOOD-B
6	한	QTY-B
7	그릇	UNIT-B
8	을	O
9	먹었어	O

0	오늘	O
1	아침	O
2	에	O
3	두부찌개	FOOD-B
4	와	O
5	계란말이	FOOD-B
6	를	O
7	먹었어	O

0	오늘	O
1	점심	O
2	에	O
3	김치전	FOOD-B
4	한	QTY-B
5	접시	UNIT-B
6	와	O
7	막걸리	FOOD-B
8	두	QTY-B
9	병	UNIT-B
10	을	O
11	마셨어	O

0	나는	O
1	아침	O
2	으로	O
3	토스트	FOOD-B
4	한	QTY-B
5	개	UNIT-B
6	와	O
7	딸기잼	FOOD-B
8	을	O
9	발라	O

0	나는	O
1	오늘	O
2	점심	O
3	으로	O
4	삼계탕	FOOD-B
5	을	O
6	한	QTY-B
7	그릇	UNIT-B
8	과	O
9	김치찜	FOOD-B
10	을	O
11	먹었어	O

0	오늘	O
1	아침	O
2	에	O
3	프렌치	O
4	토스트	FOOD-B
5	세	QTY-B
6	조각	UNIT-B
7	와	O
8	블루베리	FOOD-B

0	나는	O
1	오늘	O
2	점심	O
3	에	O
4	매운	FOOD-B
5	닭발	FOOD-I
6	을	O
7	먹었어	O

0	아침	O
1	으로	O
2	시리얼	FOOD-B
3	과	O
4	우유	FOOD-B
5	한	QTY-B
6	컵	UNIT-B
7	을	O
8	마셨다	O

0	저녁	O
1	에	O
2	김밥	FOOD-B
3	두	QTY-B
4	줄	UNIT-B

0	나는	O
1	저녁	O
2	에	O
3	김치	FOOD-B
4	볶음밥	FOOD-I
5	을	O
6	큰	QTY-B
7	그릇	UNIT-B
8	과	O
9	된장국	FOOD-B
10	한	QTY-B
11	그릇	UNIT-B
12	을	O
13	먹었어	O

0	점심	O
1	으로	O
2	떡볶이	FOOD-B
3	200	QTY-B
4	g	UNIT-B
5	을	O
6	먹고	O

0	오늘	O
1	점심	O
2	으로	O
3	김치찌개	FOOD-B
4	한	QTY-B
5	그릇	UNIT-B
6	과	O
7	공깃밥	FOOD-B
8	두	QTY-B
9	공기	UNIT-B
10	를	O
11	먹었어	O

0	나는	O
1	저녁	O
2	에	O
3	김밥	FOOD-B
4	두	QTY-B
5	줄	UNIT-B
6	과	O
7	라면	FOOD-B
8	한	QTY-B
9	봉지	UNIT-B

0	오늘	O
1	저녁	O
2	김치볶음밥	FOOD-B
3	과	O
4	계란찜	FOOD-B
5	을	O
6	먹었어	O

0	나는	O
1	점심	O
2	에	O
3	소고기	FOOD-B
4	미역국	FOOD-I
5	을	O
6	한	QTY-B
7	그릇	UNIT-B
8	하고	O
